customer_id,age,gender,marital_status,education,monthly_salary,employment_type,years_of_employment,company_type,house_type,monthly_rent,family_size,dependents,school_fees,college_fees,travel_expenses,groceries_utilities,other_monthly_expenses,existing_loans,current_emi_amount,credit_score,bank_balance,emergency_fund,emi_scenario,requested_amount,requested_tenure,emi_eligibility,max_monthly_emi
CUST144783,42,Female,Married,Graduate,46408.08,Self-employed,2.2,Not Applicable,Rented,9643.57,3,2,9832.39,7748.19,4460.86,6362.84,3391.28,Yes,7881.07,525,132073.33,56288.21,Vehicle EMI,387037.71,51,Not_Eligible,500.0
CUST150731,25,Female,Single,Professional,83125.29,Government,3.0,Government,Rented,27135.88,1,0,0.0,0.0,3525.02,4407.25,6357.65,No,0.0,618,207618.96,108089.03,Education EMI,286011.07,27,Eligible,28657.25
CUST141044,26,Male,Single,Graduate,27540.84,Government,3.7,Government,Family,0.0,5,2,7931.59,0.0,2005.31,14363.3,2741.53,Yes,8038.53,459,97052.67,34518.97,Home Appliances EMI,48821.35,16,Not_Eligible,500.0
CUST399684,35,Female,Single,High School,25246.55,Self-employed,3.8,Not Applicable,Own,0.0,8,5,15759.51,0.0,1561.38,21432.04,1751.66,Yes,6851.9,548,123902.2,54879.13,E-commerce Shopping EMI,59003.96,10,Not_Eligible,500.0
CUST308201,39,Male,Single,Graduate,64290.29,Private,4.2,Startup,Rented,17933.79,6,4,12615.28,0.0,6876.02,20409.14,2878.51,No,0.0,658,76250.04,38726.72,Vehicle EMI,577037.06,57,Eligible,1964.12
CUST365486,35,Male,Single,Graduate,39920.06,Private,2.4,Government,Own,0.0,5,2,5568.72,0.0,2153.71,16504.79,1978.38,No,0.0,643,199119.16,94254.14,E-commerce Shopping EMI,30291.48,12,Eligible,8371.02
CUST280361,28,Male,Single,Post Graduate,58018.7,Private,1.1,Startup,Family,0.0,1,0,0.0,0.0,5859.28,3539.68,5367.28,No,0.0,479,240586.04,53804.5,Personal Loan EMI,470195.13,26,Not_Eligible,22049.58
CUST494462,26,Female,Married,High School,82247.67,Government,3.5,Government,Rented,16742.46,5,3,9656.06,0.0,4235.47,15056.94,5377.74,Yes,14719.72,470,107457.8,46884.32,Home Appliances EMI,116678.25,25,Not_Eligible,8905.96
CUST346518,33,Male,Married,Professional,75645.65,Private,2.6,SME,Rented,19064.93,7,5,6311.19,0.0,8960.63,15043.63,4653.92,No,0.0,577,97691.66,20512.41,Education EMI,165998.78,16,High_Risk,11563.55
CUST112760,46,Male,Married,Graduate,32927.85,Private,5.2,Large Corporate,Family,0.0,4,2,9396.94,0.0,1181.65,8057.65,2404.15,Yes,1678.55,523,211373.2,53695.06,Vehicle EMI,499246.72,52,Not_Eligible,6001.08
CUST201479,40,Male,Married,High School,27577.8,Private,4.3,Government,Rented,4556.74,3,2,11041.69,0.0,1735.34,9621.16,607.54,No,0.0,571,139254.15,36889.6,Vehicle EMI,269498.96,28,Not_Eligible,500.0
CUST397121,37,Female,Single,Graduate,48461.7,Private,2.5,SME,Rented,8155.95,3,0,0.0,0.0,5704.21,8400.09,2213.19,Yes,4863.57,583,47871.61,10886.67,Home Appliances EMI,119223.59,22,High_Risk,12548.02
CUST172823,33,Female,Married,Professional,72301.15,Government,2.8,Government,Rented,18902.19,4,3,16015.27,0.0,6820.36,11354.58,5908.5,Yes,19783.96,698,38124.04,11991.54,E-commerce Shopping EMI,81700.89,14,Not_Eligible,500.0
CUST230177,37,Male,Married,Graduate,69749.39,Government,3.3,Government,Rented,15334.37,4,2,3978.3,0.0,8012.85,9609.21,6058.03,Yes,3534.39,580,344815.72,42796.19,Personal Loan EMI,341559.9,43,High_Risk,15444.62
CUST339959,31,Male,Single,Graduate,25005.23,Private,7.6,SME,Rented,4351.53,4,2,3045.07,0.0,826.17,9048.85,1647.93,No,0.0,401,181094.35,66487.75,Home Appliances EMI,104922.84,21,Not_Eligible,3061.93
CUST117898,38,Female,Single,Graduate,85636.61,Self-employed,12.2,Not Applicable,Own,0.0,1,0,0.0,0.0,9623.6,4907.31,6685.28,No,0.0,575,764685.44,120597.57,Education EMI,160008.88,19,High_Risk,33010.06
CUST234290,41,Male,Married,High School,32340.55,Private,4.2,Large Corporate,Family,0.0,6,4,10038.1,10614.69,3752.57,15426.39,2837.7,Yes,7496.48,466,193039.66,99631.52,Vehicle EMI,407747.14,34,Not_Eligible,500.0
CUST421741,55,Male,Married,Graduate,63206.67,Private,9.3,Government,Own,0.0,4,2,0.0,24470.13,4358.08,13012.96,4882.76,No,0.0,559,169455.19,23638.08,Home Appliances EMI,94563.6,11,High_Risk,8302.4
CUST117201,39,Female,Single,Graduate,44786.64,Government,2.8,Government,Own,0.0,5,2,5913.96,0.0,2573.14,10834.25,2950.27,No,0.0,507,148051.87,48714.02,Education EMI,137744.19,12,High_Risk,13207.6
CUST196334,45,Female,Single,Graduate,41490.46,Private,1.8,MNC,Family,0.0,2,0,0.0,0.0,1709.54,6448.82,3045.1,Yes,9263.62,474,44952.74,13046.51,Personal Loan EMI,414251.86,41,Not_Eligible,12426.27
CUST191794,35,Female,Single,Graduate,48326.21,Private,3.7,MNC,Rented,15648.46,3,0,0.0,0.0,4134.25,6507.6,4802.03,Yes,7806.12,564,172055.65,33908.22,E-commerce Shopping EMI,37457.79,6,High_Risk,5399.24
CUST307392,42,Male,Single,Graduate,31577.45,Private,2.8,Government,Family,0.0,3,1,4466.23,0.0,3224.23,6474.08,2264.96,No,0.0,469,151456.23,24663.33,Home Appliances EMI,93471.97,16,Not_Eligible,7707.94
CUST211763,39,Female,Married,Professional,82424.83,Self-employed,9.2,Not Applicable,Own,0.0,7,6,5581.99,0.0,6708.78,19036.18,6638.41,No,0.0,611,185449.74,68554.46,Education EMI,242471.34,29,Eligible,21508.75
CUST133436,34,Male,Single,Post Graduate,92598.49,Private,3.3,Startup,Rented,25901.28,3,1,3559.62,0.0,5014.62,11882.55,8697.45,No,0.0,580,425520.4,73213.49,Education EMI,212488.26,31,High_Risk,20473.9
CUST145750,28,Male,Single,Graduate,32733.22,Government,3.9,Government,Family,0.0,5,3,17664.04,0.0,2942.96,12633.5,3246.29,No,0.0,577,190912.44,44338.21,Education EMI,142166.82,20,Not_Eligible,500.0
CUST354962,38,Male,Married,Post Graduate,93278.07,Self-employed,4.5,Not Applicable,Own,0.0,9,6,17410.22,0.0,7288.23,31026.41,4508.86,Yes,22849.78,427,338984.57,73277.25,Home Appliances EMI,105227.95,20,Not_Eligible,4733.97
CUST203519,54,Female,Married,Post Graduate,106170.04,Self-employed,2.3,Not Applicable,Own,0.0,7,6,0.0,9979.4,7985.88,24848.19,6013.05,Yes,31127.56,535,153994.65,58808.67,Vehicle EMI,605482.04,38,Not_Eligible,11650.28
CUST102726,52,Male,Married,Graduate,95801.86,Self-employed,2.4,Not Applicable,Rented,32607.75,2,1,0.0,0.0,2986.59,7692.8,6749.16,No,0.0,579,109474.01,64507.83,Home Appliances EMI,116510.92,12,High_Risk,24537.07
CUST458724,34,Male,Single,Post Graduate,54531.37,Private,4.2,SME,Own,0.0,2,0,0.0,0.0,4308.64,6976.31,2377.74,Yes,13024.58,576,56529.25,19371.62,Education EMI,167878.29,19,High_Risk,15683.17
CUST401019,47,Male,Married,High School,25223.64,Private,8.8,MNC,Own,0.0,7,5,8357.43,24081.12,1399.61,20826.91,2073.95,Yes,7253.21,473,175488.74,84119.12,Home Appliances EMI,102951.66,15,Not_Eligible,500.0
CUST350675,35,Female,Married,Professional,61567.03,Private,13.0,Startup,Family,0.0,3,2,4581.7,0.0,5249.57,7515.78,5643.44,No,0.0,585,474807.66,274382.34,Personal Loan EMI,395094.95,32,High_Risk,23080.84
CUST174043,29,Female,Single,Graduate,44399.62,Private,1.6,Large Corporate,Own,0.0,2,0,0.0,0.0,2157.94,6679.57,3511.52,No,0.0,501,93418.6,43437.93,Education EMI,100803.14,12,High_Risk,17619.51
CUST104829,37,Male,Single,High School,15000.0,Private,2.5,SME,Own,0.0,4,1,2274.51,0.0,1128.47,9791.81,966.01,No,0.0,504,74399.97,24723.35,Education EMI,104111.78,16,Not_Eligible,500.0
CUST199034,55,Male,Married,High School,21473.55,Private,5.4,Government,Own,0.0,2,1,0.0,0.0,2540.15,5465.63,942.83,No,0.0,544,233423.33,25433.84,Education EMI,177127.14,23,High_Risk,7371.37
CUST335527,41,Male,Married,Post Graduate,61559.07,Private,8.6,Startup,Own,0.0,7,5,12603.18,18423.76,5328.7,23932.71,5328.71,No,0.0,556,380872.29,109989.69,Vehicle EMI,591883.35,55,Not_Eligible,500.0
CUST466285,25,Female,Single,Post Graduate,71152.1,Government,3.0,Government,Own,0.0,7,5,7658.15,0.0,7615.88,20026.42,1975.21,No,0.0,713,430687.62,159698.05,Home Appliances EMI,93412.31,19,Eligible,20706.15
CUST266499,47,Female,Married,Graduate,34496.85,Private,8.6,Startup,Rented,9484.47,5,3,5052.68,0.0,1109.14,11943.17,2493.35,Yes,3867.11,472,214922.81,99871.0,E-commerce Shopping EMI,63972.12,13,Not_Eligible,500.0
CUST403268,34,Female,Single,Professional,81124.55,Self-employed,3.4,Not Applicable,Rented,27406.82,3,0,0.0,0.0,4980.96,7287.56,2015.88,No,0.0,505,371973.75,136015.81,Home Appliances EMI,101602.0,16,High_Risk,20117.5
CUST285895,25,Male,Married,Graduate,23379.6,Government,1.3,Government,Rented,4089.01,2,0,0.0,0.0,2722.9,4229.26,2210.88,No,0.0,451,12646.05,2027.94,Vehicle EMI,435533.51,46,Not_Eligible,5547.55
CUST160416,46,Male,Single,Post Graduate,70224.43,Private,4.9,Large Corporate,Own,0.0,6,3,10711.98,0.0,6884.9,15852.35,4023.46,No,0.0,489,540425.23,259956.57,Education EMI,130522.63,24,Not_Eligible,19247.5
CUST306383,53,Female,Married,Post Graduate,66002.99,Private,14.7,Startup,Family,0.0,3,1,0.0,0.0,6283.04,10981.9,3651.79,Yes,16020.12,621,1289695.02,192387.43,Education EMI,184953.79,24,Eligible,18865.09
CUST130248,25,Male,Single,Graduate,92594.86,Private,3.0,Government,Own,0.0,9,6,17877.37,0.0,7890.24,25927.98,7338.62,No,0.0,691,593482.36,267619.53,Vehicle EMI,433980.7,32,Eligible,18163.46
CUST299496,42,Male,Single,Graduate,37136.34,Self-employed,6.0,Not Applicable,Rented,8046.52,6,4,8491.93,5408.86,4409.31,18073.65,3447.13,Yes,4665.64,570,247509.45,44884.72,Home Appliances EMI,45936.69,18,Not_Eligible,500.0
CUST163203,29,Female,Single,Professional,82178.05,Private,4.6,MNC,Own,0.0,6,4,6284.1,0.0,5842.44,13253.06,7487.58,Yes,5587.43,550,186090.38,89599.29,Home Appliances EMI,142167.79,16,High_Risk,21718.55
CUST319617,27,Male,Single,Graduate,59534.52,Government,5.0,Government,Rented,9683.75,7,5,11817.91,0.0,1971.75,20875.18,3570.86,No,0.0,591,325494.72,41522.01,Home Appliances EMI,131370.41,20,High_Risk,5783.99
CUST269158,30,Male,Single,Graduate,57504.01,Self-employed,4.8,Not Applicable,Own,0.0,2,0,0.0,0.0,6087.63,5510.18,3214.54,Yes,12601.24,499,144853.74,64692.22,Home Appliances EMI,98028.14,16,Not_Eligible,15368.55
CUST113971,55,Female,Married,High School,15000.0,Private,8.6,MNC,Own,0.0,6,4,0.0,0.0,980.27,14456.41,753.37,No,0.0,606,140868.4,54422.04,Vehicle EMI,335202.59,29,Not_Eligible,500.0
CUST200148,36,Male,Married,Graduate,23391.54,Self-employed,7.7,Not Applicable,Rented,3756.52,3,2,6518.57,0.0,2532.24,10352.97,2190.37,Yes,4842.2,567,47686.95,12189.91,Personal Loan EMI,297669.23,34,Not_Eligible,500.0
CUST454057,34,Male,Single,Graduate,58943.8,Government,5.0,Government,Rented,11607.93,8,6,13042.65,0.0,5534.18,17048.6,5449.21,Yes,13599.42,606,59507.03,31615.85,Home Appliances EMI,87967.87,13,Not_Eligible,500.0
CUST188148,41,Male,Single,Graduate,62947.74,Self-employed,5.6,Not Applicable,Own,0.0,4,1,4291.35,0.0,3428.0,12610.13,4715.94,No,0.0,637,294589.78,155052.9,E-commerce Shopping EMI,49149.49,16,Eligible,19239.05
CUST229839,38,Female,Married,Post Graduate,65594.29,Government,5.7,Government,Own,0.0,5,3,11572.27,0.0,7248.77,12531.39,5299.0,No,0.0,595,104611.99,36518.26,E-commerce Shopping EMI,55495.4,13,High_Risk,17501.3
CUST271432,40,Male,Married,Graduate,50645.52,Government,3.3,Government,Own,0.0,6,5,11837.36,0.0,5378.59,21010.78,2109.96,Yes,12291.61,483,160020.86,56783.24,Personal Loan EMI,234468.2,19,Not_Eligible,500.0
CUST332650,52,Male,Married,High School,32005.66,Private,2.7,Startup,Own,0.0,3,1,0.0,0.0,2638.38,9725.62,1810.09,No,0.0,494,100411.32,30987.85,E-commerce Shopping EMI,74321.09,14,Not_Eligible,9873.69
CUST145996,38,Male,Single,Graduate,33354.52,Government,6.1,Government,Rented,5357.4,3,0,0.0,0.0,2777.32,9625.93,3255.54,Yes,3603.02,505,114496.06,41742.91,Vehicle EMI,253301.59,44,High_Risk,5714.26
CUST130061,30,Female,Single,Post Graduate,45603.71,Private,7.8,Startup,Own,0.0,4,2,10323.4,0.0,3734.8,11832.11,2806.78,Yes,5483.07,601,383770.34,227009.92,Home Appliances EMI,49482.24,17,Eligible,6301.4
CUST304518,29,Male,Single,Professional,69001.05,Self-employed,,Not Applicable,Rented,21245.6,5,3,7768.61,0.0,3339.05,10708.43,5555.9,Yes,16008.92,690,363321.1,36921.32,Vehicle EMI,406302.15,30,Not_Eligible,2462.84
CUST429722,28,Male,Single,Graduate,54094.86,Private,6.0,MNC,Own,0.0,4,1,4180.84,0.0,5868.22,10977.32,5370.56,No,0.0,593,402400.97,219428.98,E-commerce Shopping EMI,40912.78,10,High_Risk,13567.52
CUST388940,44,Female,Single,Post Graduate,97721.11,Private,5.1,Startup,Own,0.0,4,1,3764.66,0.0,8790.36,13016.77,8558.9,No,0.0,594,950336.55,462533.26,Home Appliances EMI,146445.41,16,High_Risk,36853.7
CUST298613,38,Male,Married,Post Graduate,91572.61,Private,12.9,Large Corporate,Family,0.0,2,1,2453.25,0.0,8463.87,7560.47,2558.74,No,0.0,601,1138497.92,669064.24,E-commerce Shopping EMI,85952.34,14,Eligible,46427.33
CUST395724,31,Male,Single,Graduate,56030.12,Government,6.0,Government,Rented,19593.45,3,0,0.0,0.0,1977.42,9942.25,3575.23,No,0.0,609,164906.97,84638.92,E-commerce Shopping EMI,47168.72,7,Eligible,13275.17
CUST258855,38,Male,Single,Professional,174280.74,Government,1.3,Government,Own,0.0,5,3,16543.72,0.0,9813.94,13576.51,11449.25,No,0.0,704,300123.53,121600.65,Education EMI,295169.68,24,Eligible,50000.0
CUST262101,50,Male,Married,Post Graduate,70719.68,Self-employed,1.7,Not Applicable,Own,0.0,5,3,0.0,0.0,6252.16,11093.82,3052.02,Yes,12763.44,581,160592.99,34286.24,Vehicle EMI,454950.71,34,High_Risk,19250.55
CUST388326,40,Female,Single,Post Graduate,95819.16,Private,2.1,SME,Family,0.0,5,3,4752.73,0.0,10894.79,14398.44,3014.89,No,0.0,543,101584.05,21300.53,E-commerce Shopping EMI,79747.11,11,High_Risk,36154.59
CUST491981,40,Female,Single,Post Graduate,48707.04,Self-employed,5.5,Not Applicable,Rented,9493.91,8,6,9112.55,0.0,2899.13,21012.66,1251.68,No,0.0,472,236558.93,53783.38,Personal Loan EMI,274319.19,30,Not_Eligible,1976.75
CUST116389,40,Male,Single,Post Graduate,48817.26,Government,2.9,Government,Own,0.0,9,6,17699.06,0.0,2712.74,22457.49,1945.12,Yes,7683.33,664,237981.01,137854.63,E-commerce Shopping EMI,92807.11,17,Not_Eligible,500.0
CUST359528,34,Male,Single,Graduate,47799.99,Private,10.6,Large Corporate,Family,0.0,2,0,0.0,0.0,5299.83,4625.29,2854.02,Yes,10973.81,638,191611.16,107995.76,Education EMI,149521.04,23,Eligible,15802.73
CUST307762,25,Female,Single,Post Graduate,42537.71,Private,3.0,MNC,Rented,9176.11,3,0,0.0,0.0,4045.78,7392.15,3128.56,No,0.0,561,118887.77,59815.81,Personal Loan EMI,406018.48,27,Not_Eligible,10419.71
CUST185915,45,Male,Married,Post Graduate,37091.69,Self-employed,4.1,Not Applicable,Own,0.0,3,2,8778.51,0.0,4269.74,10879.13,2157.14,Yes,8164.35,513,103460.03,46427.37,Vehicle EMI,329345.36,20,Not_Eligible,1436.48
CUST348394,35,Female,Married,Post Graduate,30868.76,Private,11.8,Large Corporate,Family,0.0,5,3,5512.21,0.0,2991.26,15885.2,1513.22,No,0.0,491,508828.93,56643.66,Education EMI,156025.14,29,Not_Eligible,2742.69
CUST162819,40,Female,Married,Post Graduate,57660.2,Government,12.7,Government,Family,0.0,4,3,16387.06,0.0,5473.64,12613.48,1897.57,No,0.0,612,642038.17,68013.48,Education EMI,178948.75,22,Eligible,13622.08
CUST156264,31,Male,Single,Post Graduate,85684.42,Private,1.7,Government,Rented,16244.87,6,3,6358.94,0.0,5698.65,13984.99,7745.39,No,0.0,615,169157.43,55198.79,E-commerce Shopping EMI,69401.52,7,Eligible,19788.1
CUST357677,35,Female,Single,Post Graduate,68013.45,Private,5.7,Startup,Rented,10445.9,1,0,0.0,0.0,7720.92,4067.39,5203.79,No,0.0,539,603497.75,332230.24,Vehicle EMI,351113.44,50,High_Risk,24075.5
CUST417578,36,Male,Married,Post Graduate,43418.54,Government,10.0,Government,Rented,14257.23,6,5,17220.13,0.0,1799.09,19298.52,3745.89,No,0.0,603,80484.82,32636.98,Education EMI,131291.1,18,Not_Eligible,500.0
CUST319968,40,Female,Single,Post Graduate,65194.78,Self-employed,7.7,Not Applicable,Family,0.0,7,4,15071.85,0.0,4262.1,15141.81,5554.67,No,0.0,568,140012.22,25223.74,Personal Loan EMI,471051.83,24,Not_Eligible,12533.75
CUST105528,56,Female,Married,High School,45196.41,Private,4.2,MNC,Family,0.0,2,1,0.0,0.0,1802.54,5982.71,3522.54,Yes,8854.66,528,228077.75,82525.72,E-commerce Shopping EMI,48053.02,5,High_Risk,14082.53
CUST325716,25,Male,Single,High School,31921.64,Private,2.9,MNC,Family,0.0,5,3,12633.0,0.0,3368.73,13261.1,2540.95,No,0.0,510,176453.76,95619.16,E-commerce Shopping EMI,60339.34,9,Not_Eligible,500.0
CUST131891,52,Female,Married,High School,17204.6,Private,0.8,Government,Own,0.0,2,1,0.0,0.0,1093.7,5010.98,1363.12,No,0.0,513,15293.33,1678.44,Education EMI,98254.72,10,Not_Eligible,5205.69
CUST159828,55,Female,Married,Graduate,69498.13,Government,2.9,Government,Own,0.0,3,2,0.0,0.0,4019.49,11703.63,5528.66,Yes,16271.96,551,284555.13,159440.12,Personal Loan EMI,357371.85,40,High_Risk,20088.95
CUST388586,36,Male,Single,High School,20515.42,Self-employed,2.3,Not Applicable,Rented,5761.28,5,2,8150.28,0.0,809.29,10687.55,783.49,No,0.0,476,42570.92,11881.29,E-commerce Shopping EMI,19084.96,11,Not_Eligible,500.0
CUST446647,37,Female,Single,Post Graduate,153445.58,Self-employed,8.1,Not Applicable,Own,0.0,4,1,2980.57,0.0,13749.69,16485.76,9375.6,Yes,40000.0,650,842942.55,128529.62,E-commerce Shopping EMI,103804.01,12,Eligible,37561.91
CUST374549,42,Female,Single,Graduate,31524.96,Government,10.2,Government,Own,0.0,3,1,1759.57,0.0,3620.89,8597.16,812.87,Yes,8457.26,587,188095.16,,E-commerce Shopping EMI,76457.72,16,High_Risk,5074.8
CUST130541,34,Female,Single,Graduate,22578.87,Self-employed,7.2,Not Applicable,Family,0.0,4,2,5785.47,0.0,957.69,9289.4,1756.78,No,0.0,613,72698.15,21079.68,Education EMI,112086.39,11,Not_Eligible,2553.45
CUST258249,36,Male,Single,Graduate,71220.14,Private,4.9,MNC,Own,0.0,6,3,6587.71,0.0,4988.4,18047.2,1562.57,Yes,6354.26,503,455293.75,239432.93,Education EMI,243084.52,24,High_Risk,17091.89
CUST370322,48,Male,Married,Graduate,62234.01,Private,16.7,Government,Own,0.0,7,6,11591.1,0.0,7120.33,16007.16,5141.95,Yes,16584.21,633,447437.91,145894.46,Education EMI,138231.1,16,Not_Eligible,3007.68
CUST278062,25,Female,Single,Graduate,68015.19,Government,3.0,Government,Rented,13100.4,4,1,3592.62,0.0,6309.19,9033.44,3006.29,Yes,12576.98,609,133592.11,43406.99,Education EMI,159223.55,30,High_Risk,14121.72
CUST327105,28,Female,Single,Graduate,112796.41,Government,6.0,Government,Own,0.0,3,0,0.0,0.0,8600.53,9840.56,7838.95,No,0.0,583,446998.76,145653.45,Personal Loan EMI,415283.14,41,High_Risk,50000.0
CUST333482,42,Female,Single,Post Graduate,71466.07,Private,2.8,Large Corporate,Own,0.0,5,2,4578.98,0.0,2644.85,14938.11,3727.42,Yes,5488.1,488,359461.4,46549.95,Home Appliances EMI,82521.95,22,Not_Eligible,20955.17
CUST381783,39,Female,Married,High School,28981.31,Private,1.5,Startup,Rented,6146.56,6,5,4847.69,0.0,1820.53,19901.71,2217.79,Yes,4931.42,373,62279.13,9910.12,Education EMI,87128.25,26,Not_Eligible,500.0
CUST271170,45,Male,Married,Post Graduate,52437.59,Government,13.0,Government,Family,0.0,2,0,0.0,0.0,2314.15,5538.29,2858.16,Yes,5081.87,605,454360.14,199133.69,Vehicle EMI,349971.46,40,Eligible,25824.8
CUST181484,50,Male,Married,Graduate,26832.49,Self-employed,1.8,Not Applicable,Own,0.0,1,0,0.0,0.0,3126.74,3281.9,1525.42,Yes,2445.5,610,89993.2,11444.6,E-commerce Shopping EMI,34454.78,5,Eligible,9467.86
CUST482142,45,Male,Single,Graduate,85091.31,Government,13.4,Government,Own,0.0,3,1,5692.23,0.0,5227.58,9456.27,8197.58,Yes,20961.76,624,1177222.74,704248.36,Education EMI,244413.54,19,Eligible,24430.37
CUST364685,40,Female,Single,Graduate,20495.4,Private,2.7,Startup,Own,0.0,1,0,0.0,0.0,843.06,3660.59,1858.96,Yes,5687.72,419,25526.47,3920.48,Personal Loan EMI,120169.92,29,Not_Eligible,4745.54
CUST203822,40,Male,Single,High School,21994.83,Private,5.3,MNC,Rented,3370.22,4,1,4677.19,0.0,711.37,13049.88,780.72,Yes,5723.32,533,38754.33,21396.46,Vehicle EMI,437054.41,34,Not_Eligible,500.0
CUST269775,38,Female,Single,Graduate,46526.88,Private,12.2,Government,Family,0.0,2,0,0.0,0.0,1473.21,4671.75,3015.91,No,0.0,563,551040.49,167058.58,Education EMI,115496.08,25,High_Risk,23087.38
CUST473572,36,Male,Married,Post Graduate,45356.51,Self-employed,5.1,Not Applicable,Rented,12075.55,5,4,4663.73,0.0,1487.71,13490.85,1713.0,No,0.0,584,329766.96,147207.86,Personal Loan EMI,289137.22,40,Not_Eligible,6342.57
CUST391067,31,Female,Married,Graduate,75026.33,Government,4.7,Government,Own,0.0,5,4,6026.98,0.0,6855.49,17066.51,1661.62,Yes,15001.2,501,300215.45,113823.37,Home Appliances EMI,110581.34,16,High_Risk,15812.62
CUST112563,32,Male,Married,High School,33267.0,Private,4.2,Government,Rented,9228.71,3,1,2213.88,0.0,1966.16,8074.84,1360.72,No,0.0,642,132348.97,31285.01,Home Appliances EMI,77299.3,9,High_Risk,7373.21
CUST379818,42,Male,Married,Graduate,69728.28,Government,10.7,Government,Rented,21386.75,5,4,16977.46,0.0,3871.41,10670.84,2564.47,Yes,10516.34,676,395122.47,130228.73,Home Appliances EMI,70316.57,17,Not_Eligible,2600.93
CUST359546,53,Female,Married,High School,19362.45,Private,2.0,Large Corporate,Family,0.0,3,2,0.0,20275.12,1805.51,9632.44,1129.53,Yes,1026.01,507,50562.73,30239.52,E-commerce Shopping EMI,55869.94,6,Not_Eligible,500.0
CUST450496,38,Male,Married,Professional,106817.97,Self-employed,12.9,Not Applicable,Own,0.0,5,3,13004.24,0.0,7336.13,12211.45,8062.68,No,0.0,610,2000000.0,588422.2,E-commerce Shopping EMI,97861.89,12,Eligible,34806.46
CUST457771,31,Male,Single,Graduate,18341.14,Private,0.6,MNC,Own,0.0,2,0,0.0,0.0,1446.02,5671.3,1231.15,No,0.0,529,28484.24,11858.01,Personal Loan EMI,262787.62,29,Not_Eligible,5692.51
CUST311921,57,Male,Married,Post Graduate,33371.6,Self-employed,9.2,Not Applicable,Own,0.0,6,5,0.0,0.0,3954.24,12031.47,1518.43,No,0.0,683,496526.93,,Vehicle EMI,508559.95,57,High_Risk,8687.32
CUST242754,28,Male,Single,Post Graduate,53133.67,Private,5.5,Government,Family,0.0,9,6,8410.19,0.0,4996.96,19590.52,1093.89,Yes,12827.23,461,264432.55,68067.24,Education EMI,158881.09,11,Not_Eligible,3180.92
CUST145152,32,Male,Married,Post Graduate,51297.63,Private,2.0,Startup,Own,0.0,4,2,6180.1,0.0,2938.06,8675.02,1097.31,No,0.0,509,126633.95,47105.63,Home Appliances EMI,71536.09,16,High_Risk,18594.87
CUST218784,39,Male,Single,Graduate,37164.03,Private,5.2,Startup,Own,0.0,2,0,0.0,0.0,3969.15,5856.63,2078.48,Yes,9741.61,551,102722.64,11598.07,Personal Loan EMI,206115.48,33,High_Risk,9782.53
